"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
2,14.0849,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,"Yes"
5,15.14692,1,0,0,0.6,0,0.4,0,0,20,0,0,0,0,0,0,0,80,0,0,"Yes"
1,1.173767,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
77,723.3622,0.7662338,0.2337662,0.2987013,0.2857143,0.4155844,0,29.87013,0,23.37662,10.38961,31.16883,0,5.194805,0,0,0,0,0,1.298701,"Yes"
1,60,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
2,37.61853,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,50,50,0,"No"
3,14.91658,1,0,0,0,1,0,0,0,66.66667,0,0,0,0,0,0,0,0,33.33333,0,"Yes"
6,39.58805,0.6666667,0.3333333,0,0,0.3333333,0.6666667,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,58.93637,0,1,0.6666667,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
7,147.0806,0.2857143,0.7142857,0.5714286,0.2857143,0.1428571,0,0,0,85.71429,14.28571,0,0,0,0,0,0,0,0,28.57143,"Yes"
14,240.3438,0.6428571,0.3571429,0,0.5714286,0,0.4285714,0,0,0,0,0,0,0,85.71429,0,0,7.142857,7.142857,0,"Yes"
1,0.3506833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
44,638.9577,0.4545455,0.5454545,0.02272727,0.09090909,0.5,0.3863636,0,34.09091,27.27273,11.36364,6.818182,0,2.272727,0,0,0,15.90909,2.272727,27.27273,"Yes"
20,344.7464,0.45,0.55,0.1,0,0.8,0.1,0,30,15,0,40,0,0,0,0,0,15,0,30,"Yes"
137,1071.059,0.5839416,0.4160584,0.02919708,0.1459854,0.2116788,0.6131387,0,1.459854,2.189781,6.569343,8.029197,0,0,72.26277,0,2.189781,4.379562,2.919708,18.9781,"Yes"
14,273.1263,0.1428571,0.8571429,0.07142857,0.1428571,0.7142857,0.07142857,0,50,0,7.142857,0,0,0,0,0,0,42.85714,0,28.57143,"Yes"
6,175.7622,0.6666667,0.3333333,0,0.1666667,0.1666667,0.6666667,0,0,100,0,0,0,0,0,0,0,0,0,33.33333,"Yes"
4,11.61075,1,0,0,0,1,0,0,0,50,0,25,0,0,25,0,0,0,0,0,"No"
3,14.19305,1,0,0,0,0.3333333,0.6666667,0,0,66.66667,0,33.33333,0,0,0,0,0,0,0,0,"Yes"
2,8.078183,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
11,20.55053,0.1818182,0.8181818,0.1818182,0,0.8181818,0,0,0,0,9.090909,81.81818,0,9.090909,0,0,0,0,0,27.27273,"Yes"
4,12.84113,0.75,0.25,0.25,0.75,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
8,38.60822,0.125,0.875,0,0,0.375,0.625,0,0,0,25,0,0,75,0,0,0,0,0,75,"No"
2,2.283333,0,1,0,1,0,0,0,0,50,0,0,0,0,0,50,0,0,0,100,"Yes"
1,0.15525,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
10,240.6927,0.6,0.4,0.2,0.2,0.4,0.2,0,0,90,10,0,0,0,0,0,0,0,0,30,"Yes"
25,234.0576,0.52,0.48,0.04,0.24,0.36,0.36,0,0,20,8,32,0,4,24,0,0,0,12,36,"Yes"
1,0.2230833,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,0.2132667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
32,771.8697,0.53125,0.46875,0.21875,0.25,0.21875,0.3125,0,3.125,59.375,0,6.25,0,0,31.25,0,0,0,0,40.625,"Yes"
57,2051.45,0.6666667,0.3333333,0.4736842,0.03508772,0.4385965,0.05263158,0,5.263158,17.54386,1.754386,61.40351,0,3.508772,1.754386,0,0,8.77193,0,56.14035,"Yes"
10,192.816,0.7,0.3,0.2,0.6,0.1,0.1,0,0,0,0,10,0,0,90,0,0,0,0,10,"Yes"
1,35.37882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
4,59.3074,0.25,0.75,0,0.75,0.25,0,0,0,0,0,100,0,0,0,0,0,0,0,25,"No"
30,631.6554,0.5,0.5,0.2666667,0.2666667,0.4666667,0,0,30,3.333333,50,16.66667,0,0,0,0,0,0,0,36.66667,"Yes"
12,359.1531,1,0,0,0,1,0,0,8.333333,75,0,16.66667,0,0,0,0,0,0,0,66.66667,"Yes"
253,4169.956,0.7193676,0.2806324,0,0.01581028,0.4347826,0.5494071,0,1.581028,6.719368,0.7905138,19.36759,0,0,66.40316,0,0,1.976285,3.162055,39.13043,"Yes"
15,201.8521,0.6,0.4,0.5333333,0.06666667,0.4,0,0,6.666667,0,0,40,0,0,46.66667,0,0,6.666667,0,13.33333,"No"
3,17.23272,0.6666667,0.3333333,0,0.3333333,0,0.6666667,0,0,0,0,33.33333,0,0,0,0,0,66.66667,0,0,"No"
1,28.17205,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,"No"
1,0.2817167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
9,48.79625,0.3333333,0.6666667,0.1111111,0,0.8888889,0,77.77778,0,0,0,0,0,0,0,0,22.22222,0,0,66.66667,"Yes"
1,29.33778,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
38,1323.411,0.5526316,0.4473684,0.1842105,0.4210526,0.3684211,0.02631579,0,0,0,2.631579,23.68421,0,0,65.78947,0,0,2.631579,5.263158,76.31579,"No"
5,8.596733,0.4,0.6,0.6,0,0.4,0,0,0,40,0,60,0,0,0,0,0,0,0,0,"No"
3,88.77038,1,0,0.3333333,0.6666667,0,0,0,0,66.66667,0,0,0,0,0,0,0,33.33333,0,33.33333,"Yes"
3,31.06112,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,33.33333,"No"
1,4.203667,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
1,1.173767,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.2547167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,"No"
1,8.888233,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,14.58668,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"Yes"
2,13.77507,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,4.233333,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,100,"No"
1,28.83803,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
1,1.516667,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
1,3.15,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
2,1.092217,0.5,0.5,0,0.5,0.5,0,0,0,50,0,0,0,0,0,0,0,50,0,0,"No"
1,1.607817,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
7,68.28425,0.5714286,0.4285714,0,0,0.1428571,0.8571429,71.42857,0,0,14.28571,0,14.28571,0,0,0,0,0,0,28.57143,"Yes"
5,57.09745,0.2,0.8,0,0,1,0,0,0,40,0,40,0,0,0,0,20,0,0,0,"No"
1,13.03242,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
26,330.0746,0.5384615,0.4615385,0.1153846,0.3076923,0.3846154,0.1923077,0,0,0,11.53846,26.92308,0,7.692308,53.84615,0,0,0,0,15.38462,"Yes"
4,104.0534,0.75,0.25,0.75,0.25,0,0,0,0,0,25,75,0,0,0,0,0,0,0,50,"Yes"
2,85.11642,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
6,28.55985,0.5,0.5,0,0,1,0,0,16.66667,50,0,33.33333,0,0,0,0,0,0,0,0,"Yes"
3,30.62567,0,1,0,1,0,0,0,0,0,0,0,0,0,33.33333,0,0,66.66667,0,0,"No"
25,280.2409,0.68,0.32,0,0.16,0.6,0.24,0,0,40,0,12,0,0,40,0,0,0,8,36,"Yes"
5,135.103,1,0,0,1,0,0,0,0,80,0,20,0,0,0,0,0,0,0,40,"No"
7,101.9672,0.8571429,0.1428571,0.4285714,0.1428571,0.4285714,0,0,28.57143,0,14.28571,28.57143,0,0,0,0,0,28.57143,0,28.57143,"Yes"
1,1.5,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,0.11015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,8.728583,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.1669,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,15.71473,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
1,21.3016,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,36.0395,0,1,0,1,0,0,0,50,0,0,50,0,0,0,0,0,0,0,50,"Yes"
2,18.22697,1,0,0,1,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,"No"
6,2.008417,0.8333333,0.1666667,0,0,0.8333333,0.1666667,0,0,100,0,0,0,0,0,0,0,0,0,16.66667,"Yes"
1,7.650917,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
22,254.4732,0.6363636,0.3636364,0.1363636,0.3636364,0.2272727,0.2727273,0,18.18182,0,4.545455,27.27273,0,0,13.63636,0,0,36.36364,0,22.72727,"Yes"
7,1.058117,0.5714286,0.4285714,0.4285714,0.5714286,0,0,0,0,28.57143,0,28.57143,0,0,28.57143,0,0,0,14.28571,0,"Yes"
1,3.73525,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
5,90.55087,1,0,0,0,1,0,0,0,40,0,0,0,0,40,0,0,0,20,80,"No"
4,77.31805,0.5,0.5,0,0.75,0,0.25,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
1,1.283333,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
14,101.4063,0.07142857,0.9285714,0.1428571,0,0.8571429,0,0,42.85714,0,57.14286,0,0,0,0,0,0,0,0,0,"Yes"
1,0.8466,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
12,461.0247,0,1,0.25,0,0.25,0.5,0,0,16.66667,25,50,0,8.333333,0,0,0,0,0,58.33333,"Yes"
11,167.2378,0,1,0.09090909,0.1818182,0.4545455,0.2727273,18.18182,9.090909,9.090909,45.45455,0,0,18.18182,0,0,0,0,0,36.36364,"Yes"
5,20.03968,0,1,1,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,"No"
2,4.914367,0.5,0.5,0,0,0.5,0.5,0,0,50,50,0,0,0,0,0,0,0,0,0,"Yes"
6,54.15322,0.3333333,0.6666667,0,0.6666667,0,0.3333333,0,0,16.66667,0,33.33333,0,0,33.33333,16.66667,0,0,0,33.33333,"Yes"
84,1888.251,0.547619,0.452381,0.25,0.0952381,0.5952381,0.05952381,1.190476,1.190476,7.142857,9.52381,72.61905,0,2.380952,4.761905,0,0,1.190476,0,38.09524,"Yes"
11,189.5059,1,0,0.09090909,0,0.9090909,0,0,9.090909,36.36364,0,54.54545,0,0,0,0,0,0,0,36.36364,"Yes"
5,27.20217,1,0,0.8,0.2,0,0,0,60,0,0,40,0,0,0,0,0,0,0,0,"No"
2,16.96208,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,"Yes"
9,145.3546,0.8888889,0.1111111,0,0,0.6666667,0.3333333,0,0,100,0,0,0,0,0,0,0,0,0,22.22222,"Yes"
1,1.434433,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,2.283967,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
1,42.26137,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
27,434.0969,0.3703704,0.6296296,0.1481481,0.03703704,0.1111111,0.7037037,11.11111,14.81481,18.51852,0,48.14815,0,0,7.407407,0,0,0,0,33.33333,"Yes"
2,59.97018,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
21,149.7368,0.5714286,0.4285714,0.3333333,0.5238095,0.1428571,0,9.52381,0,0,9.52381,28.57143,0,0,38.09524,0,0,9.52381,4.761905,9.52381,"Yes"
31,979.903,0.8064516,0.1935484,0.06451613,0.1290323,0.8064516,0,0,0,54.83871,32.25806,3.225806,0,3.225806,0,0,0,6.451613,0,45.16129,"Yes"
3,93.58073,1,0,0,0,1,0,0,0,33.33333,0,0,0,0,33.33333,0,0,33.33333,0,0,"Yes"
66,1149.889,0.6060606,0.3939394,0,0.04545455,0.7727273,0.1818182,0,57.57576,10.60606,18.18182,6.060606,0,0,0,0,0,7.575758,0,42.42424,"Yes"
1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,"No"
1,1.001217,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
11,39.31263,0.09090909,0.9090909,0,0.6363636,0,0.3636364,0,0,9.090909,0,0,0,0,0,0,0,90.90909,0,0,"No"
2,4.331583,1,0,0,1,0,0,0,0,0,0,50,0,0,50,0,0,0,0,50,"Yes"
15,500.3876,0.2666667,0.7333333,0.06666667,0.2,0.4,0.3333333,0,6.666667,26.66667,40,0,0,0,6.666667,0,0,13.33333,6.666667,46.66667,"Yes"
1,18.00503,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
1,0.09468333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,26.16127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
1,3.766667,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,"No"
1,1.230233,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
2,12.89705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
3,6.511617,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66.66667,"No"
11,169.5173,0.3636364,0.6363636,0.6363636,0,0.3636364,0,100,0,0,0,0,0,0,0,0,0,0,0,45.45455,"Yes"
9,53.4749,1,0,0.2222222,0,0.7777778,0,0,11.11111,11.11111,11.11111,66.66667,0,0,0,0,0,0,0,22.22222,"Yes"
3,24.73983,1,0,0.6666667,0.3333333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
9,259.7885,0.7777778,0.2222222,0,0.1111111,0.8888889,0,0,11.11111,0,44.44444,44.44444,0,0,0,0,0,0,0,44.44444,"Yes"
7,66.24992,0.7142857,0.2857143,0,0,0.2857143,0.7142857,0,28.57143,0,42.85714,0,0,0,28.57143,0,0,0,0,71.42857,"Yes"
1,72.03788,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,"Yes"
4,23.50897,0.25,0.75,0.25,0.25,0.5,0,0,25,25,0,25,0,0,25,0,0,0,0,0,"No"
15,452.6786,0.3333333,0.6666667,0.2666667,0.5333333,0.1333333,0.06666667,20,0,0,13.33333,0,0,6.666667,33.33333,0,0,20,6.666667,46.66667,"Yes"
1,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,"No"
1,4.203717,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
3,6.966667,1,0,0,0.6666667,0.3333333,0,0,0,66.66667,0,33.33333,0,0,0,0,0,0,0,100,"No"
4,44.3094,0.75,0.25,0.25,0,0.75,0,0,0,50,50,0,0,0,0,0,0,0,0,25,"Yes"
1,15.56672,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
15,246.0638,0.8,0.2,0.1333333,0.1333333,0.7333333,0,0,0,60,26.66667,13.33333,0,0,0,0,0,0,0,13.33333,"Yes"
1,0.6666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,100,"Yes"
6,199.6525,0.5,0.5,0.5,0.3333333,0.1666667,0,0,0,50,0,50,0,0,0,0,0,0,0,16.66667,"Yes"
1,0.1669,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
1,1.5,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
12,186.4648,0.75,0.25,0,0,0.25,0.75,0,41.66667,58.33333,0,0,0,0,0,0,0,0,0,16.66667,"No"
96,1281.591,0.4583333,0.5416667,0.05208333,0.3854167,0.46875,0.09375,51.04167,10.41667,15.625,2.083333,9.375,0,4.166667,6.25,0,0,0,1.041667,22.91667,"Yes"
8,10.14918,1,0,0.125,0,0.875,0,0,0,12.5,0,87.5,0,0,0,0,0,0,0,0,"No"
1,88.54428,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
7,103.5406,1,0,0.2857143,0.7142857,0,0,0,28.57143,28.57143,0,42.85714,0,0,0,0,0,0,0,14.28571,"Yes"
7,130.3441,0.8571429,0.1428571,0,0.5714286,0.4285714,0,0,14.28571,28.57143,0,57.14286,0,0,0,0,0,0,0,42.85714,"Yes"
2,7.772433,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
49,1022.378,0.5918367,0.4081633,0.04081633,0.04081633,0.5714286,0.3469388,0,4.081633,34.69388,0,32.65306,0,2.040816,22.44898,0,2.040816,2.040816,0,53.06122,"Yes"
2,2.418,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
1,4.823867,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
52,1232.91,0.6346154,0.3653846,0.1730769,0.3846154,0.2115385,0.2307692,0,5.769231,82.69231,9.615385,0,0,0,1.923077,0,0,0,0,46.15385,"Yes"
1,55.62795,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
2,5.153667,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
2,15.06355,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
11,398.0824,0.5454545,0.4545455,0.09090909,0,0.4545455,0.4545455,0,36.36364,27.27273,18.18182,18.18182,0,0,0,0,0,0,0,63.63636,"Yes"
1,0.1644,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.6675667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,1.019183,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,65.30242,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
4,45.80478,0.75,0.25,0.5,0.5,0,0,0,0,0,25,25,0,0,0,25,0,25,0,50,"Yes"
106,3019.288,0.4339623,0.5660377,0.1226415,0.1792453,0.5754717,0.1226415,0,26.41509,58.49057,0,5.660377,0,0,9.433962,0,0,0,0,64.15094,"Yes"
4,68.63018,0.75,0.25,0.5,0.25,0.25,0,0,0,0,25,75,0,0,0,0,0,0,0,25,"Yes"
1,0.1425167,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
8,9.290067,1,0,0.375,0,0.625,0,0,0,37.5,12.5,0,0,0,50,0,0,0,0,0,"No"
12,160.6695,1,0,0.08333333,0.8333333,0.08333333,0,0,0,75,0,25,0,0,0,0,0,0,0,16.66667,"Yes"
3,58.1085,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,66.66667,"No"
4,8.18105,1,0,0,0.5,0.25,0.25,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,4.51035,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
1,0.6670333,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"No"
13,399.5791,0.6923077,0.3076923,0,0.1538462,0.8461538,0,7.692308,30.76923,30.76923,7.692308,23.07692,0,0,0,0,0,0,0,46.15385,"No"
12,211.6084,0.1666667,0.8333333,0,0.25,0.6666667,0.08333333,0,66.66667,8.333333,0,0,0,0,8.333333,0,0,16.66667,0,50,"No"
2,2.076517,1,0,0.5,0.5,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,"No"
1,0.7705333,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
2,2.883183,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
2,132.2173,1,0,0,0.5,0,0.5,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
38,352.5553,0.8684211,0.1315789,0.1052632,0.1842105,0.7105263,0,0,13.15789,21.05263,2.631579,34.21053,0,0,0,0,0,28.94737,0,7.894737,"Yes"
6,35.32542,1,0,0.1666667,0.1666667,0.6666667,0,0,0,33.33333,50,16.66667,0,0,0,0,0,0,0,0,"No"
1,1.1876,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.5,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
4,196.4235,1,0,0.5,0.25,0.25,0,0,0,0,0,75,0,0,25,0,0,0,0,50,"No"
1,34.0003,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Yes"
7,140.7475,1,0,0,0,1,0,0,0,0,0,14.28571,0,0,0,0,0,85.71429,0,0,"Yes"
1,3.983333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
7,66.12378,1,0,0.1428571,0,0.2857143,0.5714286,0,57.14286,0,0,14.28571,0,0,28.57143,0,0,0,0,0,"Yes"
49,1582.987,0.8367347,0.1632653,0,0.1836735,0,0.8163265,0,0,38.77551,2.040816,57.14286,0,2.040816,0,0,0,0,0,48.97959,"Yes"
1,16.5735,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,31.30687,1,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0,0,0,50,"Yes"
7,166.1019,0.4285714,0.5714286,0.1428571,0.1428571,0.5714286,0.1428571,0,0,42.85714,0,57.14286,0,0,0,0,0,0,0,28.57143,"Yes"
1,1.042233,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,90,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
2,0.7720167,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
3,35.96258,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,0.1667,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,86.25212,1,0,0,1,0,0,0,66.66667,0,0,33.33333,0,0,0,0,0,0,0,66.66667,"Yes"
27,742.4635,1,0,0.07407407,0.8888889,0.03703704,0,0,22.22222,33.33333,14.81481,25.92593,0,0,0,0,0,3.703704,0,44.44444,"Yes"
41,316.5476,0.195122,0.804878,0.3414634,0.07317073,0.4634146,0.1219512,0,0,4.878049,24.39024,9.756098,0,7.317073,26.82927,0,0,21.95122,4.878049,19.5122,"Yes"
21,655.0014,1,0,0,0.6666667,0,0.3333333,23.80952,0,0,0,0,0,0,61.90476,0,0,0,14.28571,23.80952,"Yes"
1,0.1271333,0,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"Yes"
11,383.8657,0.9090909,0.09090909,0.1818182,0.09090909,0.5454545,0.1818182,0,36.36364,27.27273,27.27273,9.090909,0,0,0,0,0,0,0,45.45455,"Yes"
1,0.7219667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,6.494483,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
13,106.656,1,0,0.07692308,0.6153846,0.1538462,0.1538462,30.76923,0,0,7.692308,46.15385,15.38462,0,0,0,0,0,0,46.15385,"Yes"
2,59.87393,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
30,428.2688,0.1333333,0.8666667,0.06666667,0.5333333,0.4,0,0,23.33333,26.66667,46.66667,0,0,0,3.333333,0,0,0,0,20,"Yes"
1,1.081383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"Yes"
1,59.68687,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,13.19378,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
27,746.217,0.6296296,0.3703704,0.03703704,0.5555556,0.3333333,0.07407407,0,7.407407,33.33333,14.81481,18.51852,0,0,18.51852,0,0,0,7.407407,44.44444,"Yes"
19,766.0617,0.2105263,0.7894737,0,0.2631579,0.4736842,0.2631579,0,0,5.263158,0,0,0,0,10.52632,0,0,84.21053,0,10.52632,"Yes"
8,102.2686,0.375,0.625,0.125,0,0.875,0,0,12.5,0,0,12.5,0,0,62.5,0,0,12.5,0,25,"Yes"
6,124.2741,1,0,0.1666667,0,0.3333333,0.5,0,0,50,0,33.33333,0,0,0,0,0,16.66667,0,66.66667,"Yes"
4,162.1114,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,50,0,0,50,0,75,"Yes"
9,110.7199,0.5555556,0.4444444,0.4444444,0.3333333,0.2222222,0,0,0,33.33333,22.22222,33.33333,0,0,11.11111,0,0,0,0,22.22222,"Yes"
8,116.0672,0.875,0.125,0,0,1,0,0,0,0,0,75,0,0,0,0,0,12.5,12.5,0,"No"
2,65.27168,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
8,189.9866,0,1,0.125,0,0.75,0.125,0,0,25,0,12.5,0,0,37.5,0,0,25,0,50,"Yes"
7,140.8436,0.8571429,0.1428571,0,0,1,0,0,0,28.57143,0,71.42857,0,0,0,0,0,0,0,28.57143,"Yes"
3,14.11312,1,0,0,1,0,0,0,0,0,33.33333,33.33333,0,0,33.33333,0,0,0,0,33.33333,"No"
34,289.496,0.7352941,0.2647059,0.05882353,0.02941176,0.8529412,0.05882353,0,17.64706,64.70588,5.882353,11.76471,0,0,0,0,0,0,0,20.58824,"Yes"
1,35.0007,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
9,75.32508,0.6666667,0.3333333,0,0,1,0,0,44.44444,0,55.55556,0,0,0,0,0,0,0,0,22.22222,"Yes"
29,686.1627,0.6551724,0.3448276,0,0.3103448,0.137931,0.5517241,0,3.448276,13.7931,6.896552,72.41379,0,0,3.448276,0,0,0,0,34.48276,"Yes"
2,55.12048,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
5,60.36985,0.2,0.8,0,0,1,0,0,0,20,0,80,0,0,0,0,0,0,0,60,"No"
2,3.540033,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,50,"No"
1,2.618533,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"Yes"
1,16.17918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
