"noShows","total_Time","weekday","weekend","Afternoon","Day","Evening","Night","Children","Comedy","Drama","Entertainment","Factual","Learning","Music","News","NoGenre","RelEthics","Sport","Weather","per_al_Watched","watched_in_Feb"
1,0.378616666666667,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"No"
6,70.91575,0.833333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0,16.6666666666667,0,0,33.3333333333333,0,0,50,0,0,0,0,0,"Yes"
22,81.4910833333333,0.681818181818182,0.318181818181818,0,0.318181818181818,0.136363636363636,0.545454545454545,13.6363636363636,9.09090909090909,50,27.2727272727273,0,0,0,0,0,0,0,0,13.6363636363636,"No"
1,58.9861666666667,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
7,181.938083333333,0,1,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143,0,0,100,0,0,0,0,0,0,0,0,0,28.5714285714286,"Yes"
10,249.003866666667,0.7,0.3,0.1,0.3,0.3,0.3,0,30,10,30,30,0,0,0,0,0,0,0,40,"Yes"
3,27.4333333333333,1,0,0,1,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,33.3333333333333,0,0,0,0,100,"No"
1,1.41308333333333,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,11.0972333333333,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
21,241.63135,0.571428571428571,0.428571428571429,0.380952380952381,0.0952380952380952,0.523809523809524,0,0,0,28.5714285714286,9.52380952380952,61.9047619047619,0,0,0,0,0,0,0,14.2857142857143,"Yes"
3,24.5050666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,"No"
1,28.0067,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
4,32.5862,1,0,0.25,0.5,0,0.25,0,75,25,0,0,0,0,0,0,0,0,0,75,"Yes"
1,0.189083333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
12,360.5601,0.75,0.25,0,0.916666666666667,0.0833333333333333,0,0,0,83.3333333333333,0,16.6666666666667,0,0,0,0,0,0,0,75,"Yes"
181,5904.30583333333,0.734806629834254,0.265193370165746,0.18232044198895,0.104972375690608,0.50828729281768,0.204419889502762,0,5.52486187845304,13.8121546961326,10.4972375690608,53.0386740331492,0,2.76243093922652,8.28729281767956,0,0.552486187845304,3.86740331491713,1.65745856353591,55.2486187845304,"Yes"
3,18.7546333333333,1,0,1,0,0,0,0,0,0,0,66.6666666666667,0,0,33.3333333333333,0,0,0,0,66.6666666666667,"Yes"
1,0.532483333333333,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
5,124.459416666667,0.2,0.8,0,0,0,1,0,40,0,20,40,0,0,0,0,0,0,0,80,"Yes"
10,384.99805,0.9,0.1,0.3,0.7,0,0,0,0,20,0,80,0,0,0,0,0,0,0,50,"Yes"
5,44.6213166666667,0.4,0.6,0.6,0.2,0,0.2,0,0,0,0,60,0,0,20,20,0,0,0,20,"No"
1,55,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
1,19.0023333333333,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
45,470.184283333333,0.555555555555556,0.444444444444444,0,0,0.733333333333333,0.266666666666667,0,4.44444444444444,71.1111111111111,22.2222222222222,0,0,0,2.22222222222222,0,0,0,0,24.4444444444444,"Yes"
1,8.67903333333333,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
18,452.9249,1,0,0.111111111111111,0.888888888888889,0,0,0,0,0,5.55555555555556,33.3333333333333,0,0,61.1111111111111,0,0,0,0,22.2222222222222,"No"
3,37.1920666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,100,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
2,9.97701666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
2,64.1174333333333,0.5,0.5,0,0,0.5,0.5,0,0,50,50,0,0,0,0,0,0,0,0,50,"Yes"
1,1.6435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"Yes"
19,588.590566666667,0.631578947368421,0.368421052631579,0,0.0526315789473684,0.947368421052632,0,0,47.3684210526316,0,0,31.5789473684211,0,0,0,0,0,21.0526315789474,0,15.7894736842105,"Yes"
49,652.078816666667,0.755102040816326,0.244897959183673,0.183673469387755,0.0204081632653061,0.795918367346939,0,28.5714285714286,0,42.8571428571429,20.4081632653061,4.08163265306122,0,4.08163265306122,0,0,0,0,0,40.8163265306122,"Yes"
2,13.1998333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
8,84.80865,0.625,0.375,0,0,0.375,0.625,0,12.5,25,0,37.5,0,0,0,0,0,12.5,12.5,0,"No"
6,104.414416666667,1,0,0,0,1,0,0,0,16.6666666666667,0,83.3333333333333,0,0,0,0,0,0,0,16.6666666666667,"Yes"
4,184.121166666667,0,1,0,0,0.75,0.25,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
1,3.00006666666667,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,"No"
1,9.00021666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
4,22.01275,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,75,"Yes"
1,0.10255,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,2.01476666666667,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,76.0035333333333,1,0,0,0,0.5,0.5,0,50,0,0,50,0,0,0,0,0,0,0,50,"Yes"
13,290.475766666667,0.384615384615385,0.615384615384615,0.0769230769230769,0,0.692307692307692,0.230769230769231,0,0,0,0,46.1538461538462,0,7.69230769230769,46.1538461538462,0,0,0,0,46.1538461538462,"Yes"
7,63.9688333333333,0,1,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0,0,14.2857142857143,0,14.2857142857143,0,14.2857142857143,14.2857142857143,0,0,42.8571428571429,0,0,"Yes"
3,24.5702,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,66.6666666666667,0,0,0,33.3333333333333,0,0,0,0,0,0,0,"Yes"
1,0.0920166666666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
1,0.9705,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
3,56.8752666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,100,0,0,0,0,0,0,0,0,0,33.3333333333333,"No"
57,133.354016666667,0.403508771929825,0.596491228070175,0.0701754385964912,0.385964912280702,0.473684210526316,0.0701754385964912,33.3333333333333,1.75438596491228,59.6491228070175,0,1.75438596491228,0,0,3.50877192982456,0,0,0,0,7.01754385964912,"Yes"
12,90.2961833333333,1,0,0.416666666666667,0.416666666666667,0.166666666666667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,1.16455,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
3,1.9386,1,0,0,1,0,0,0,0,66.6666666666667,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,"No"
6,155.23445,0.333333333333333,0.666666666666667,0,0,0.5,0.5,0,0,16.6666666666667,0,0,0,0,16.6666666666667,0,0,66.6666666666667,0,0,"Yes"
30,708.4669,0.966666666666667,0.0333333333333333,0.233333333333333,0.333333333333333,0.233333333333333,0.2,13.3333333333333,0,23.3333333333333,40,23.3333333333333,0,0,0,0,0,0,0,36.6666666666667,"Yes"
13,163.98675,0.307692307692308,0.692307692307692,0.153846153846154,0.230769230769231,0.230769230769231,0.384615384615385,69.2307692307692,0,0,0,0,30.7692307692308,0,0,0,0,0,0,69.2307692307692,"Yes"
1,30.1045833333333,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
5,28.94755,1,0,0.4,0.2,0.4,0,0,0,60,0,40,0,0,0,0,0,0,0,20,"Yes"
1,0.0934166666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
3,7.064,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0,66.6666666666667,0,0,0,0,0,33.3333333333333,0,33.3333333333333,"Yes"
1,0.881066666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
4,1.88456666666667,1,0,0.25,0,0.75,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,0.731066666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
8,116.436333333333,0.125,0.875,0,1,0,0,0,12.5,0,37.5,37.5,0,0,0,0,0,12.5,0,25,"Yes"
125,1699.58525,0.648,0.352,0.08,0.28,0.184,0.456,0,0.8,12.8,4.8,18.4,0,0.8,34.4,0,0,12,16,28,"Yes"
8,35.41385,1,0,0.125,0,0.875,0,0,0,87.5,0,12.5,0,0,0,0,0,0,0,0,"Yes"
1,0.966666666666667,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
18,96.2329666666667,0.555555555555556,0.444444444444444,0.888888888888889,0.0555555555555556,0.0555555555555556,0,88.8888888888889,0,0,0,0,11.1111111111111,0,0,0,0,0,0,72.2222222222222,"Yes"
1,6.5809,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,2.6774,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,"No"
1,2.82263333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
1,12.04445,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
20,227.757783333333,0.75,0.25,0.05,0.05,0.85,0.05,0,0,0,0,95,0,0,0,0,0,5,0,15,"Yes"
16,26.7041166666667,0.5625,0.4375,0,0.25,0.5,0.25,0,6.25,43.75,6.25,12.5,0,0,18.75,6.25,0,6.25,0,25,"Yes"
1,0.33605,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
15,375.269966666667,0.533333333333333,0.466666666666667,0,0.266666666666667,0.266666666666667,0.466666666666667,0,26.6666666666667,20,6.66666666666667,33.3333333333333,0,0,6.66666666666667,0,0,6.66666666666667,0,53.3333333333333,"Yes"
36,679.5298,0.666666666666667,0.333333333333333,0.277777777777778,0.166666666666667,0.472222222222222,0.0833333333333333,2.77777777777778,8.33333333333333,63.8888888888889,0,19.4444444444444,0,0,2.77777777777778,0,2.77777777777778,0,0,19.4444444444444,"Yes"
20,289.465233333333,0.6,0.4,0.05,0.15,0.8,0,0,5,5,10,30,0,0,30,0,5,15,0,20,"Yes"
32,580.753816666667,0.84375,0.15625,0,0.28125,0.25,0.46875,0,59.375,3.125,0,25,0,0,3.125,0,0,9.375,0,46.875,"Yes"
1,0.372433333333333,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,5.41931666666667,1,0,0,0,0.5,0.5,0,0,50,0,50,0,0,0,0,0,0,0,50,"No"
1,0.744616666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
6,95.64105,1,0,0.166666666666667,0,0.833333333333333,0,0,0,50,0,50,0,0,0,0,0,0,0,16.6666666666667,"Yes"
13,261.288866666667,0.769230769230769,0.230769230769231,0,0,0.846153846153846,0.153846153846154,0,0,7.69230769230769,46.1538461538462,38.4615384615385,0,7.69230769230769,0,0,0,0,0,30.7692307692308,"Yes"
3,72.68245,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,33.3333333333333,0,0,0,0,66.6666666666667,0,0,0,0,66.6666666666667,"No"
2,44.7378333333333,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"Yes"
1,3.71498333333333,0,1,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,0.234333333333333,0.5,0.5,0,0.5,0,0.5,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
6,45.48895,1,0,0.5,0.333333333333333,0.166666666666667,0,0,16.6666666666667,50,0,33.3333333333333,0,0,0,0,0,0,0,16.6666666666667,"Yes"
1,0.12365,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
21,245.00775,0.761904761904762,0.238095238095238,0.238095238095238,0.238095238095238,0.380952380952381,0.142857142857143,0,0,0,4.76190476190476,76.1904761904762,0,9.52380952380952,9.52380952380952,0,0,0,0,28.5714285714286,"Yes"
78,1870.84965,0.717948717948718,0.282051282051282,0.230769230769231,0.179487179487179,0.423076923076923,0.166666666666667,0,17.9487179487179,0,10.2564102564103,25.6410256410256,0,15.3846153846154,11.5384615384615,0,0,19.2307692307692,0,51.2820512820513,"Yes"
1,10.8875666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
1,0.766666666666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
1,5.88333333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
9,164.770116666667,0.444444444444444,0.555555555555556,0,0,0.222222222222222,0.777777777777778,0,0,77.7777777777778,0,0,0,0,22.2222222222222,0,0,0,0,44.4444444444444,"Yes"
3,38.4079833333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0,0,33.3333333333333,0,0,0,66.6666666666667,0,0,0,0,0,0,"Yes"
19,342.596766666667,0.842105263157895,0.157894736842105,0,0.315789473684211,0.315789473684211,0.368421052631579,5.26315789473684,21.0526315789474,52.6315789473684,5.26315789473684,15.7894736842105,0,0,0,0,0,0,0,36.8421052631579,"Yes"
1,8.3005,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"No"
2,70.9245666666667,0.5,0.5,0.5,0.5,0,0,50,0,50,0,0,0,0,0,0,0,0,0,100,"No"
10,92.7503333333333,1,0,0,0.1,0.9,0,0,0,0,10,90,0,0,0,0,0,0,0,60,"Yes"
5,80.3831,0,1,0.8,0.2,0,0,0,0,20,0,0,0,0,20,0,0,60,0,0,"No"
5,4.79118333333333,1,0,0.2,0.8,0,0,0,0,20,0,40,0,0,0,20,0,20,0,40,"Yes"
1,58.7628166666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
3,101.569033333333,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,66.6666666666667,"Yes"
6,108.400083333333,0.833333333333333,0.166666666666667,0,1,0,0,0,50,0,0,0,0,50,0,0,0,0,0,66.6666666666667,"Yes"
1,0.15675,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
7,95.62185,0.571428571428571,0.428571428571429,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143,0,28.5714285714286,0,57.1428571428571,0,0,0,0,0,0,14.2857142857143,0,0,"Yes"
25,583.116266666667,0.6,0.4,0.04,0.2,0.76,0,0,56,28,8,0,0,0,0,0,0,8,0,40,"Yes"
1,54.2597166666667,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"Yes"
22,711.643116666667,0.636363636363636,0.363636363636364,0.227272727272727,0.136363636363636,0.545454545454545,0.0909090909090909,0,45.4545454545455,18.1818181818182,18.1818181818182,18.1818181818182,0,0,0,0,0,0,0,50,"Yes"
10,238.3758,0.6,0.4,0.2,0,0.8,0,0,30,60,10,0,0,0,0,0,0,0,0,30,"Yes"
2,58.9836833333333,1,0,0,0,0.5,0.5,0,0,0,0,100,0,0,0,0,0,0,0,50,"No"
2,14.8769833333333,0.5,0.5,0,0.5,0,0.5,0,0,0,0,50,0,0,0,0,0,50,0,0,"No"
1,12.3221666666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,30.8555,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
28,718.44645,0.607142857142857,0.392857142857143,0.25,0.25,0.357142857142857,0.142857142857143,0,14.2857142857143,7.14285714285714,7.14285714285714,35.7142857142857,0,7.14285714285714,7.14285714285714,0,0,21.4285714285714,0,28.5714285714286,"Yes"
1,0.966666666666667,1,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
3,24.2394833333333,1,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,100,0,0,0,0,0,0,"Yes"
46,795.5033,0.543478260869565,0.456521739130435,0,0.130434782608696,0.695652173913043,0.173913043478261,0,13.0434782608696,67.3913043478261,10.8695652173913,4.34782608695652,0,0,2.17391304347826,0,0,2.17391304347826,0,32.6086956521739,"Yes"
1,1.12036666666667,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
8,93.4842333333333,1,0,0.125,0.375,0.5,0,0,0,37.5,0,62.5,0,0,0,0,0,0,0,25,"Yes"
12,115.88085,1,0,0,0.166666666666667,0.75,0.0833333333333333,0,8.33333333333333,41.6666666666667,25,8.33333333333333,0,0,16.6666666666667,0,0,0,0,25,"Yes"
3,20.1640333333333,0,1,0,0,1,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,"Yes"
1,1.30596666666667,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"Yes"
24,633.94365,0.875,0.125,0,0.125,0.708333333333333,0.166666666666667,0,8.33333333333333,16.6666666666667,0,33.3333333333333,0,0,37.5,0,0,0,4.16666666666667,37.5,"Yes"
4,86.1886,1,0,0,0,1,0,0,50,25,0,25,0,0,0,0,0,0,0,25,"No"
23,626.201116666667,0.565217391304348,0.434782608695652,0.173913043478261,0.0869565217391304,0.739130434782609,0,17.3913043478261,21.7391304347826,52.1739130434783,0,4.34782608695652,0,4.34782608695652,0,0,0,0,0,47.8260869565217,"Yes"
8,355.471816666667,1,0,0.125,0.5,0.375,0,0,12.5,62.5,0,25,0,0,0,0,0,0,0,87.5,"No"
27,662.041916666667,0.481481481481481,0.518518518518518,0.037037037037037,0,0.666666666666667,0.296296296296296,0,25.9259259259259,22.2222222222222,0,14.8148148148148,0,3.7037037037037,14.8148148148148,0,0,11.1111111111111,7.40740740740741,48.1481481481481,"Yes"
3,166.213416666667,0,1,0,0.666666666666667,0.333333333333333,0,0,0,66.6666666666667,0,0,0,33.3333333333333,0,0,0,0,0,66.6666666666667,"Yes"
1,1.33058333333333,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
1,29.1193333333333,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
13,336.7443,0.846153846153846,0.153846153846154,0.0769230769230769,0,0.230769230769231,0.692307692307692,0,0,76.9230769230769,0,23.0769230769231,0,0,0,0,0,0,0,61.5384615384615,"Yes"
13,210.7887,0.230769230769231,0.769230769230769,0.153846153846154,0.153846153846154,0.615384615384615,0.0769230769230769,0,15.3846153846154,23.0769230769231,15.3846153846154,15.3846153846154,0,7.69230769230769,7.69230769230769,0,0,7.69230769230769,7.69230769230769,30.7692307692308,"Yes"
2,57.4668,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,50,"No"
24,260.454433333333,0.666666666666667,0.333333333333333,0.0416666666666667,0.916666666666667,0,0.0416666666666667,91.6666666666667,0,0,0,0,0,0,0,0,0,8.33333333333333,0,4.16666666666667,"Yes"
1,59.13775,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,100,"No"
12,56.0331666666667,0.833333333333333,0.166666666666667,0.0833333333333333,0.583333333333333,0.25,0.0833333333333333,0,25,8.33333333333333,58.3333333333333,0,0,0,8.33333333333333,0,0,0,0,33.3333333333333,"Yes"
2,67.06075,1,0,0,1,0,0,0,0,0,0,50,0,0,50,0,0,0,0,50,"Yes"
2,2.67545,1,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"No"
25,819.574433333333,0.4,0.6,0.16,0.4,0.08,0.36,0,36,24,28,8,0,4,0,0,0,0,0,68,"Yes"
7,157.348083333333,0.857142857142857,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0,0,14.2857142857143,0,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,42.8571428571429,"No"
2,60.81505,0.5,0.5,0,0.5,0.5,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
7,51.33955,0.857142857142857,0.142857142857143,0,0,1,0,0,0,71.4285714285714,0,28.5714285714286,0,0,0,0,0,0,0,0,"Yes"
1,14.4524,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,2.609,1,0,0,1,0,0,0,50,0,50,0,0,0,0,0,0,0,0,50,"No"
4,21.1352666666667,1,0,0.25,0.75,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,"Yes"
4,8.33361666666667,0,1,0,0,0.25,0.75,0,0,25,50,0,0,25,0,0,0,0,0,0,"No"
2,26.1284,0,1,0,0,0.5,0.5,100,0,0,0,0,0,0,0,0,0,0,0,50,"Yes"
2,27.1767,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
10,247.571366666667,0.5,0.5,0.1,0.1,0.6,0.2,0,0,90,10,0,0,0,0,0,0,0,0,70,"No"
34,359.084483333333,0.676470588235294,0.323529411764706,0.294117647058824,0.147058823529412,0.529411764705882,0.0294117647058824,0,2.94117647058824,58.8235294117647,14.7058823529412,5.88235294117647,0,8.82352941176471,2.94117647058824,0,0,5.88235294117647,0,55.8823529411765,"Yes"
1,5.00253333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
2,2.18306666666667,0.5,0.5,0,0,0.5,0.5,0,0,50,0,0,50,0,0,0,0,0,0,0,"No"
1,0.801383333333333,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"No"
3,2.09705,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,33.3333333333333,0,0,0,0,0,66.6666666666667,0,0,0,33.3333333333333,"No"
1,0.7,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"Yes"
10,178.984433333333,0.2,0.8,0.2,0,0.6,0.2,0,0,0,0,30,0,0,10,0,0,50,10,0,"Yes"
1,1.2,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,"No"
19,244.9441,0.631578947368421,0.368421052631579,0.0526315789473684,0.263157894736842,0.421052631578947,0.263157894736842,0,10.5263157894737,15.7894736842105,0,47.3684210526316,0,0,10.5263157894737,0,0,0,15.7894736842105,31.5789473684211,"No"
3,66.59355,1,0,0.333333333333333,0.666666666666667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,66.6666666666667,"Yes"
3,82.2077666666667,1,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
2,17.8901833333333,0,1,0,0,1,0,0,0,50,50,0,0,0,0,0,0,0,0,0,"Yes"
1,0.61415,0,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
1,0.947416666666667,1,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
4,1.73738333333333,0,1,0,0,1,0,25,75,0,0,0,0,0,0,0,0,0,0,0,"Yes"
1,8.96438333333333,1,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
5,44.75665,0.6,0.4,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"Yes"
5,41.9565166666667,1,0,0,0,0.4,0.6,0,40,0,40,0,0,0,0,0,0,20,0,0,"No"
1,0.883333333333333,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
4,124.892433333333,1,0,0,1,0,0,0,0,25,0,0,0,75,0,0,0,0,0,25,"Yes"
14,64.9585666666667,0.5,0.5,0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0,0,7.14285714285714,0,14.2857142857143,0,0,14.2857142857143,0,0,64.2857142857143,0,0,"Yes"
11,517.996883333333,0.636363636363636,0.363636363636364,0.272727272727273,0,0.454545454545455,0.272727272727273,0,27.2727272727273,27.2727272727273,0,45.4545454545455,0,0,0,0,0,0,0,54.5454545454545,"Yes"
1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,"No"
2,15.2452666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"No"
28,967.184666666667,0.821428571428571,0.178571428571429,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,75,"Yes"
3,96.4101166666667,1,0,0,0,0.666666666666667,0.333333333333333,0,0,66.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0,66.6666666666667,"No"
9,201.984983333333,1,0,0,1,0,0,0,11.1111111111111,55.5555555555556,0,33.3333333333333,0,0,0,0,0,0,0,22.2222222222222,"Yes"
1,0.14825,0,1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
1,1.58441666666667,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
12,78.88485,1,0,0.25,0.583333333333333,0.166666666666667,0,0,8.33333333333333,41.6666666666667,8.33333333333333,41.6666666666667,0,0,0,0,0,0,0,8.33333333333333,"Yes"
10,311.25095,0.9,0.1,0.3,0,0.6,0.1,0,0,30,0,70,0,0,0,0,0,0,0,40,"Yes"
1,1.5,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,"No"
15,134.047266666667,0.533333333333333,0.466666666666667,0,0,0.866666666666667,0.133333333333333,0,0,73.3333333333333,0,26.6666666666667,0,0,0,0,0,0,0,20,"Yes"
9,110.648183333333,0.555555555555556,0.444444444444444,0.222222222222222,0.222222222222222,0.555555555555556,0,0,0,44.4444444444444,22.2222222222222,11.1111111111111,0,0,11.1111111111111,0,11.1111111111111,0,0,55.5555555555556,"No"
1,0.0962,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"Yes"
3,7.82156666666667,1,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,100,0,0,0,0,0,0,0,0,"No"
14,252.83345,0.642857142857143,0.357142857142857,0.428571428571429,0.357142857142857,0.214285714285714,0,21.4285714285714,7.14285714285714,14.2857142857143,7.14285714285714,0,0,0,35.7142857142857,0,0,7.14285714285714,7.14285714285714,14.2857142857143,"No"
2,1.01075,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,"No"
2,11.24785,1,0,0.5,0,0.5,0,0,0,50,0,0,0,0,0,0,0,0,50,0,"No"
3,116.871966666667,0.333333333333333,0.666666666666667,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,66.6666666666667,"No"
6,13.0842333333333,0,1,1,0,0,0,0,0,16.6666666666667,33.3333333333333,0,0,33.3333333333333,0,16.6666666666667,0,0,0,83.3333333333333,"No"
1,4.95055,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,"No"
5,41.8801833333333,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,80,0,0,"Yes"
13,148.792533333333,0.384615384615385,0.615384615384615,0.153846153846154,0.230769230769231,0.615384615384615,0,0,0,84.6153846153846,0,15.3846153846154,0,0,0,0,0,0,0,30.7692307692308,"Yes"
1,28,0,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,100,"Yes"
